UID,Point_ID,Easting,Northing,Elevation,Timestamp,STN_Easting,STN_Northing,STN_Height,STN_Elevation,Target_Height,Horizontal_Angle,Vertical_Angle,Slope_Distance,Horizontal_Dist,Prism_Constant,Height_Diff
STN04_MR9041_2,MR9041,10546.047,4857.073,208.813,11:37,,,,,1.543,"281° 06' 27""","271° 27' 45""",80.529,80.502,0,0.513
STN04_MR9042_1,MR9042,10565.699,4850.889,209.357,11:38,,,,,1.543,"282° 24' 08""","271° 28' 26""",101.037,101.003,0,1.056
STN04_MR9042_2,MR9042,10565.698,4850.883,209.352,11:38,,,,,1.543,"102° 24' 19""","088° 31' 44""",101.037,101.004,0,1.052
STN04_MR9042_3,MR9042,10565.698,4850.884,209.351,11:38,,,,,1.543,"102° 24' 18""","088° 31' 46""",101.037,101.004,0,1.051
STN04_MR9042_4,MR9042,10565.698,4850.887,209.356,11:38,,,,,1.543,"282° 24' 12""","271° 28' 25""",101.037,101.004,0,1.056
STN04_STN03_1,STN03,10280.594,4941.649,204.520,11:27,,,,,0.000,"290° 19' 32""","091° 05' 24""",198.875,198.839,0,3.781
STN04_STN03_2,STN03,10280.593,4941.645,204.533,11:27,,,,,0.000,"110° 19' 27""","268° 54' 49""",198.875,198.839,0,3.768
STN04_STN05_1,STN05,10655.443,4809.034,214.054,11:27,,,,,0.000,"288° 38' 25""","271° 39' 25""",198.903,198.820,23,5.754
STN04_STN05_2,STN05,10655.441,4809.028,214.046,11:27,,,,,0.000,"108° 38' 31""","088° 20' 44""",198.903,198.820,23,5.746
,STN05,,,,,10655.441,4809.028,0.000,214.046,,,,,,,
STN05_MR9042_1,MR9042,10565.696,4850.878,209.339,11:45,,,,,1.543,"115° 00' 02""","268° 10' 11""",99.073,99.023,0,4.706
STN05_MR9042_2,MR9042,10565.698,4850.881,209.337,11:45,,,,,1.543,"295° 00' 11""","091° 49' 53""",99.073,99.023,0,4.708
STN05_MR9042_3,MR9042,10565.698,4850.881,209.334,11:45,,,,,1.543,"295° 00' 09""","091° 49' 60""",99.073,99.022,0,4.712
STN05_MR9042_4,MR9042,10565.697,4850.879,209.339,11:45,,,,,1.543,"115° 00' 04""","268° 10' 11""",99.073,99.023,0,4.707
STN05_MR9043_1,MR9043,10585.302,4844.262,210.004,11:46,,,,,1.543,"116° 40' 22""","268° 10' 34""",78.531,78.491,0,4.042
STN05_MR9043_2,MR9043,10585.303,4844.263,210.000,11:46,,,,,1.543,"296° 40' 25""","091° 49' 36""",78.531,78.491,0,4.046
STN05_MR9044_1,MR9044,10602.575,4839.216,210.434,11:47,,,,,1.543,"119° 43' 40""","268° 03' 11""",60.913,60.878,0,3.612
STN05_MR9044_2,MR9044,10602.575,4839.217,210.432,11:47,,,,,1.543,"299° 43' 43""","091° 56' 56""",60.913,60.878,0,3.614
STN05_MR9045_1,MR9045,10622.275,4832.990,211.181,11:48,,,,,1.543,"305° 50' 53""","091° 51' 02""",40.938,40.917,0,2.865
STN05_MR9045_2,MR9045,10622.274,4832.991,211.181,11:48,,,,,1.543,"125° 50' 53""","268° 09' 01""",40.938,40.917,0,2.864
STN05_MR9046_1,MR9046,10642.235,4826.683,211.746,11:49,,,,,1.543,"143° 12' 13""","268° 02' 07""",22.060,22.048,0,2.299
STN05_MR9046_2,MR9046,10642.235,4826.683,211.746,11:49,,,,,1.543,"323° 12' 19""","091° 57' 55""",22.061,22.048,0,2.299
